#DataThief /home/matkinson/research/p2p/pp_int_diff-EDITED.png Monday 6-Feb-2023 3:48:19 PM
83.018, 27.403
83.018, 27.262
83.018, 27.121
83.018, 26.98
83.438, 26.839
83.438, 26.698
83.438, 26.559
83.438, 26.418
83.859, 26.277
83.859, 26.137
83.859, 25.996
83.859, 25.855
83.859, 25.714
84.28, 25.573
84.28, 25.433
84.28, 25.292
84.28, 25.152
84.7, 25.011
84.7, 24.87
84.7, 24.729
84.7, 24.589
85.121, 24.448
85.121, 24.307
85.121, 24.167
85.121, 24.026
85.121, 23.885
85.542, 23.744
85.542, 23.604
85.542, 23.463
85.542, 23.322
85.962, 23.181
85.962, 23.041
85.962, 22.9
85.962, 22.76
86.383, 22.619
86.383, 22.478
86.383, 22.337
86.383, 22.197
86.803, 22.056
86.803, 21.915
86.803, 21.774
86.803, 21.634
86.803, 21.492
87.224, 21.351
87.224, 21.212
87.224, 21.071
87.224, 20.93
87.645, 20.789
87.645, 20.649
87.645, 20.508
87.645, 20.367
88.065, 20.226
88.065, 20.086
88.065, 19.944
88.065, 19.804
88.065, 19.664
88.486, 19.523
88.486, 19.382
88.486, 19.242
88.486, 19.101
88.906, 18.96
88.906, 18.819
89.327, 18.678
89.327, 18.538
89.748, 18.397
89.748, 18.256
90.168, 18.115
90.168, 17.975
90.589, 17.834
90.589, 17.693
90.589, 17.552
91.009, 17.411
91.009, 17.271
91.43, 17.13
91.43, 16.988
91.851, 16.847
91.851, 16.708
92.271, 16.567
92.271, 16.426
92.692, 16.285
92.692, 16.144
93.113, 16.003
93.113, 15.863
93.113, 15.722
93.533, 15.581
93.533, 15.441
93.954, 15.3
93.954, 15.159
94.374, 15.018
94.795, 15.018
95.216, 14.877
95.636, 14.876
96.057, 14.736
96.476, 14.734
96.898, 14.593
97.319, 14.593
97.738, 14.453
98.16, 14.453
98.58, 14.452
99.001, 14.452
99.422, 14.311
99.842, 14.311
100.263, 14.311
100.683, 14.451
101.104, 14.591
101.525, 14.591
101.944, 14.73
102.366, 14.871
102.787, 15.012
103.207, 15.152
103.628, 15.293
104.048, 15.433
104.468, 15.573
104.89, 15.573
105.31, 15.714
105.31, 15.854
105.73, 15.995
105.73, 16.135
106.151, 16.276
106.151, 16.416
106.151, 16.557
106.151, 16.698
106.151, 16.838
106.572, 16.979
106.572, 17.119
106.992, 17.259
106.992, 17.4
106.992, 17.541
107.413, 17.681
107.413, 17.822
107.413, 17.962
107.834, 18.103
107.834, 18.242
107.834, 18.384
108.254, 18.524
108.254, 18.665
108.675, 18.805
108.675, 18.946
108.675, 19.087
109.096, 19.227
109.096, 19.367
109.096, 19.508
109.516, 19.649
109.516, 19.789
109.516, 19.93
109.937, 20.07
109.937, 20.211
110.358, 20.351
110.358, 20.492
110.358, 20.633
110.778, 20.773
110.778, 20.914
110.778, 21.054
111.199, 21.195
111.199, 21.335
111.199, 21.476
111.199, 21.617
111.199, 21.757
111.619, 21.898
111.619, 22.038
111.619, 22.179
111.619, 22.32
111.619, 22.46
112.04, 22.601
112.04, 22.741
112.04, 22.882
112.04, 23.022
112.04, 23.163
112.461, 23.303
112.461, 23.444
112.461, 23.585
112.461, 23.725
112.461, 23.866
112.881, 24.006
112.881, 24.147
112.881, 24.288
112.881, 24.428
112.881, 24.569
113.302, 24.709
113.302, 24.85
113.302, 24.991
113.302, 25.131
113.302, 25.272
113.722, 25.412
113.722, 25.553
113.722, 25.694
113.722, 25.834
114.143, 25.975
114.143, 26.115
114.143, 26.256
114.143, 26.397
114.143, 26.537
114.564, 26.678
114.564, 26.818
114.564, 26.959
114.564, 27.099
114.564, 27.24
114.984, 27.38
114.984, 27.521
114.984, 27.662
114.984, 27.802
114.984, 27.943
115.405, 28.083
115.405, 28.224
115.405, 28.365
115.405, 28.505
115.405, 28.646
115.825, 28.786
115.825, 28.927
115.825, 29.068
115.825, 29.208
115.825, 29.349
116.246, 29.488
116.246, 29.63
116.246, 29.771
116.246, 29.911
116.246, 30.052
116.667, 30.192
116.667, 30.333
116.667, 30.474
116.667, 30.613
116.667, 30.755
117.087, 30.895
117.087, 31.036
117.087, 31.176
117.087, 31.317
117.087, 31.458
117.087, 31.597
117.508, 31.738
117.508, 31.879
117.508, 32.02
117.508, 32.161
117.508, 32.301
117.928, 32.442
117.928, 32.581
117.928, 32.722
117.928, 32.863
117.928, 33.004
117.928, 33.145
118.349, 33.285
118.349, 33.426
118.349, 33.567
118.349, 33.706
118.349, 33.847
118.77, 33.988
118.77, 34.129
118.77, 34.27
118.77, 34.41
118.77, 34.551
118.77, 34.69
119.19, 34.831
119.19, 34.972
119.19, 35.113
119.19, 35.254
119.19, 35.394
119.19, 35.535
119.611, 35.675
119.611, 35.815
119.611, 35.956
119.611, 36.097
119.611, 36.238
120.032, 36.378
120.032, 36.519
120.032, 36.66
120.032, 36.8
120.032, 36.94
120.032, 37.082
120.452, 37.222
120.452, 37.363
120.452, 37.503
120.452, 37.644
120.452, 37.784
120.873, 37.925
120.873, 38.065
120.873, 38.206
120.873, 38.347
120.873, 38.487
120.873, 38.628
121.293, 38.768
121.293, 38.909
121.293, 39.05
121.293, 39.19
121.293, 39.331
121.293, 39.472
121.714, 39.612
121.714, 39.753
121.714, 39.893
121.714, 40.034
121.714, 40.175
122.135, 40.315
122.135, 40.456
122.135, 40.596
122.135, 40.737
122.555, 40.877
122.555, 41.018
122.555, 41.159
122.555, 41.299
122.976, 41.44
122.976, 41.58
122.976, 41.721
122.976, 41.861
123.396, 42.002
123.396, 42.142
123.396, 42.283
123.396, 42.424
123.817, 42.564
123.817, 42.705
123.817, 42.845
123.817, 42.986
124.238, 43.126
124.238, 43.267
124.238, 43.408
124.238, 43.548
124.658, 43.689
124.658, 43.829
124.658, 43.97
124.658, 44.111
125.079, 44.251
125.079, 44.392
125.079, 44.532
125.079, 44.673
125.499, 44.813
125.499, 44.954
125.499, 45.095
125.92, 45.234
125.92, 45.376
125.92, 45.516
125.92, 45.657
126.341, 45.797
126.341, 45.938
126.341, 46.079
126.341, 46.219
126.761, 46.359
126.761, 46.5
126.761, 46.641
126.761, 46.781
127.182, 46.922
127.182, 47.062
127.182, 47.203
127.182, 47.343
127.603, 47.484
127.603, 47.625
128.023, 47.765
128.444, 47.765
128.863, 47.905
129.285, 47.905
129.706, 48.045
130.126, 48.045
130.547, 48.185
130.967, 48.326
131.388, 48.325
131.809, 48.466
132.229, 48.465
132.65, 48.465
133.07, 48.465
133.491, 48.464
133.491, 48.324
133.912, 48.183
133.912, 48.042
133.912, 47.902
134.332, 47.761
134.332, 47.62
134.332, 47.479
134.753, 47.338
134.753, 47.198
135.174, 47.057
135.174, 46.916
135.174, 46.776
135.174, 46.635
135.593, 46.494
135.593, 46.353
135.593, 46.213
136.015, 46.072
136.015, 45.931
136.015, 45.79
136.435, 45.649
136.435, 45.509
136.855, 45.367
136.855, 45.227
136.855, 45.087
137.277, 44.946
137.277, 44.805
137.277, 44.664
137.697, 44.523
137.697, 44.383
138.117, 44.242
138.117, 44.101
138.117, 43.96
138.538, 43.819
138.538, 43.679
138.538, 43.538
138.959, 43.397
138.959, 43.257
138.959, 43.116
138.959, 42.975
138.959, 42.835
139.38, 42.694
139.38, 42.553
139.38, 42.413
139.38, 42.272
139.8, 42.131
139.8, 41.99
139.8, 41.85
139.8, 41.709
139.8, 41.568
140.221, 41.427
140.221, 41.287
140.221, 41.146
140.221, 41.005
140.641, 40.865
140.641, 40.724
140.641, 40.583
140.641, 40.443
140.641, 40.302
141.062, 40.161
141.062, 40.02
141.062, 39.88
141.062, 39.738
141.483, 39.597
141.483, 39.457
141.483, 39.317
141.483, 39.176
141.483, 39.036
141.903, 38.895
141.903, 38.754
141.903, 38.613
141.903, 38.472
142.324, 38.332
142.324, 38.191
142.324, 38.05
142.324, 37.91
142.324, 37.769
142.744, 37.628
142.744, 37.488
142.744, 37.347
142.744, 37.206
143.165, 37.065
143.165, 36.925
143.165, 36.784
143.165, 36.643
143.165, 36.503
143.585, 36.362
143.585, 36.221
143.585, 36.08
143.585, 35.94
144.006, 35.799
144.006, 35.658
144.006, 35.518
144.006, 35.377
144.006, 35.236
144.427, 35.095
144.427, 34.955
144.427, 34.814
144.427, 34.673
144.847, 34.532
144.847, 34.392
144.847, 34.251
144.847, 34.111
144.847, 33.97
145.268, 33.829
145.268, 33.688
145.268, 33.548
145.268, 33.407
145.268, 33.266
145.689, 33.125
145.689, 32.984
145.689, 32.843
145.689, 32.702
145.689, 32.563
146.109, 32.422
146.109, 32.281
146.109, 32.141
146.109, 32.0
146.109, 31.859
146.53, 31.718
146.53, 31.577
146.53, 31.437
146.53, 31.296
146.951, 31.155
146.951, 31.015
146.951, 30.874
146.951, 30.734
146.951, 30.593
147.371, 30.452
147.371, 30.311
147.371, 30.171
147.371, 30.03
147.371, 29.889
147.792, 29.748
147.792, 29.608
147.792, 29.467
147.792, 29.326
147.792, 29.186
148.212, 29.045
148.212, 28.904
148.212, 28.764
148.212, 28.623
148.212, 28.482
148.633, 28.341
148.633, 28.201
148.633, 28.06
148.633, 27.919
149.054, 27.778
149.054, 27.638
149.054, 27.496
149.054, 27.357
149.054, 27.216
149.474, 27.075
149.474, 26.934
149.474, 26.794
149.474, 26.653
149.474, 26.512
149.895, 26.371
149.895, 26.231
149.895, 26.09
149.895, 25.948
150.315, 25.808
150.315, 25.668
150.315, 25.527
150.315, 25.387
150.736, 25.246
150.736, 25.105
150.736, 24.964
150.736, 24.823
151.157, 24.683
151.157, 24.542
151.157, 24.401
151.157, 24.261
151.577, 24.12
151.577, 23.979
151.577, 23.839
151.577, 23.698
151.998, 23.557
151.998, 23.416
151.998, 23.276
151.998, 23.135
151.998, 22.994
152.419, 22.853
152.419, 22.713
152.419, 22.572
152.419, 22.431
152.839, 22.291
152.839, 22.15
152.839, 22.009
152.839, 21.869
153.26, 21.728
153.26, 21.587
153.26, 21.446
153.26, 21.306
153.68, 21.165
153.68, 21.024
153.68, 20.883
153.68, 20.742
154.101, 20.601
154.101, 20.461
154.101, 20.321
154.101, 20.18
154.522, 20.039
154.522, 19.898
154.522, 19.758
154.522, 19.617
154.942, 19.476
154.942, 19.335
154.942, 19.195
154.942, 19.054
155.363, 18.913
155.363, 18.773
155.363, 18.632
155.363, 18.491
155.783, 18.35
155.783, 18.21
155.783, 18.069
156.204, 17.928
156.204, 17.787
156.204, 17.647
156.625, 17.506
156.625, 17.365
156.625, 17.225
157.045, 17.084
157.045, 16.943
157.045, 16.802
157.466, 16.661
157.466, 16.521
157.466, 16.38
157.886, 16.238
157.886, 16.099
157.886, 15.958
158.307, 15.817
158.307, 15.676
158.307, 15.536
158.728, 15.395
158.728, 15.254
158.728, 15.113
159.148, 14.972
159.148, 14.831
159.148, 14.69
159.569, 14.55
159.569, 14.41
159.569, 14.269
159.988, 14.128
159.988, 13.987
159.988, 13.847
160.41, 13.706
160.831, 13.565
161.251, 13.424
